features,learning rate,reg,MRR
64.8486254518733,0.0025284295997279695,0.01258031418159477,0.17387097878347926
23.892067939524104,0.0018651011581131871,0.020576331768847787,0.20474184979351157
31.697287061476853,0.001252610683686976,0.007025196215639868,0.23620590954797396
33.18618545484707,0.001226913948062154,0.023079865238725544,0.1733469383006461
56.02164762301163,0.0007636061951573172,0.017485050749676496,0.08099297273616995
18.239208319430453,0.0036315248904167864,0.0078024606705721904,0.12838430464938694
43.74018739763572,0.0028840452688661334,0.014296472695867462,0.17276251545081625
39.02089969445465,0.00215471250102408,0.0070342059977700645,0.21059536478638924
63.71587046153805,0.002694274741938226,0.042223552127458056,0.1031577193165509
14.402147895226136,0.0008304886947664227,0.02571468297570673,0.1350533051100398
32.50966143872689,0.0011499680831220814,0.005349843091737969,0.23188320345629404
47.36756803352566,0.0005148769925150181,0.022635401381314566,0.049497754525637844
21.93314032142632,0.0032509686440521917,0.01830765909062057,0.15917988521557297
57.957984608196156,0.0022914960393461093,0.049938719285943844,0.09431461758238831
79.81732437267627,0.001368527272290705,0.013329425720534211,0.1463426698544597
68.09887815645907,0.000913080050002056,0.03994049344830013,0.045231847730210724
41.15067302235755,0.004560657525724198,0.0068110042415512,0.12329648660938076
52.62925213593163,0.0006593980712675787,0.03410488059064987,0.049018676989263155
17.974915332689953,0.001040980721007818,0.02787354393381816,0.14132394746106805
11.88961217186326,0.0019221793820023451,0.009036484247270798,0.18637496517235155
36.333704810446676,0.0016149296236131808,0.02967044742275385,0.1602098232356521
4.028591238633339,0.002752143073806598,0.016043833322684966,0.18298807218264848
87.72568854456175,0.0030483910057999136,0.025608728528672364,0.10550967182460301
47.018731811340125,0.001817437023873537,0.04673349478644588,0.10761236570582847
32.58264594307326,0.002343773902371075,0.03247256752703134,0.17556398677347393
6.371996349312351,0.0046505779373367424,0.010538188706124966,0.15491780952010925
76.7548901582085,0.0020943264994045282,0.021276376279926002,0.13304743346810508
70.43643226718068,0.003898187463265092,0.018740992596547427,0.12234535819127604
24.928156763414393,0.0013169534075683227,0.014831107392025198,0.21624871180797997
53.98519041057013,0.0014843155552819206,0.011775452654628852,0.1951733413858381
14.380930962459335,0.0009778741173372928,0.013915627404137435,0.18647718917697756
49.11524732217498,0.000627344567333013,0.017184181390580935,0.06737601381198573
30.638241629300378,0.0035845178470471474,0.006072976514894773,0.15891842115243626
60.86806968165158,0.0026439427664090515,0.0086436275285959,0.18305657402961711
21.64060096602288,0.001066843975714961,0.005138205859193003,0.2377152267278704
23.47065897051282,0.0011601037310995039,0.005054377814606673,0.23944998477235827
21.266919082973423,0.0017256489588426032,0.0051430674215626505,0.22242595320868122
3.9221667543390133,0.0015553488639189258,0.010804873437817834,0.2061377034229776
19.883440866137605,0.0011275869305045682,0.008048260414663909,0.2231198836233055
98.5076225795257,0.0008339169936320275,0.012901327239962568,0.050989934638137585
13.978248600554398,0.0020091086485697495,0.009640582819178794,0.17465251580853575
39.64359013064693,0.0014182291161225172,0.011877084971796244,0.20996929703239023
24.36245295655965,0.0007595028185433173,0.006500463521551746,0.1853014541495509
28.92133314812559,0.0022036163690433846,0.02409608396760643,0.19588709539502488
8.19919826246868,0.0005056939733407654,0.007508186635782392,0.14260634794954777
43.882508292352675,0.0012732132389979985,0.015635515330949645,0.18488668763442356
11.279623273455789,0.0016740014003116276,0.019240150541858684,0.18455493694737313
17.40748044655104,0.001104232555073084,0.041500564546280275,0.11710194222588163
26.613490084246795,0.000973701445513974,0.005115044286857067,0.22829381824309847
34.57448629571587,0.0006377551233519609,0.009603657625652767,0.11879656945726441
41.16611712115888,0.0025570425159630347,0.014081302052215663,0.1805450230018523
30.316860859587198,0.0017853110143061911,0.01780869009917891,0.20343092849739441
21.863813910610123,0.0019102137277262222,0.021309204394617278,0.1980559320753442
3.187529355079434,0.002827494248708197,0.03586805159254826,0.18060960522369662
15.850928179599695,0.0008583220805146725,0.005854368663547879,0.20959826964445008
37.27071184750402,0.004145844341677963,0.011397446398457169,0.13772699417099907
10.605782925624643,0.002338503827428213,0.01044013659910192,0.17697761269818169
23.621561293772164,0.0007413393388622704,0.007884068310821299,0.16971922421209207
5.473209576224342,0.0015021566164190752,0.01655298352907552,0.1963785583882854
20.088971292416986,0.0030135070056331293,0.045225249037420256,0.1636093706605066
1.4449886850791138,0.0032623969817336205,0.012691610360118035,0.18990569773468388
30.899834785090807,0.001218996080656538,0.02661271305987496,0.1569653386822866
49.78274473761596,0.0013792890055631078,0.024239857107557158,0.14618117493697796
26.347494418495543,0.0015867485277172941,0.008700211829795034,0.23214938384050482
34.135945565453305,0.0024562528517591805,0.020185374163313157,0.18925464501573142
42.95124210293372,0.0021289038803620295,0.02905759398516348,0.16788762655167652
13.56075633055266,0.0005580471086816413,0.03221236119609671,0.09614029470530833
38.38625582379747,0.002008832839022169,0.022723766631236104,0.18073994972015334
18.774755298146168,0.0010407620131531352,0.014973657890752987,0.1935076944146552
