neighbours,center,F1,Precision,Recall
17.064866964497526,False,0.04333004057997467,0.035219407186620505,0.10030496198574948
99.41249502548541,True,0.04671940939079777,0.037103825136612235,0.11318917145972072
99.74468659354145,True,0.04739762855868138,0.03764657171248788,0.11571871193254749
99.26029500769395,True,0.04687475027296443,0.037293046357616245,0.11411494869159299
90.75440815842893,True,0.04698605946081547,0.03743211920529833,0.1143797838575035
99.45701465838425,True,0.047547319975795276,0.037825438887048896,0.11592096243320119
81.46067673059702,True,0.046914933999823244,0.03741967538920187,0.11305595055812644
62.85298471062691,True,0.04679961562451341,0.037506209637357464,0.11217142008332777
90.46644358959684,True,0.046815769548312874,0.037271071369432356,0.11442253531032633
73.40097749532794,True,0.04724252151967767,0.037746315615168405,0.11307697006330181
77.13957926105877,True,0.0465197676826003,0.03711376055638374,0.11287542723521145
64.62567045754454,True,0.04661591454623242,0.03730915714522298,0.11170435652722645
95.23783676241416,True,0.047202035592491164,0.03756456953642409,0.11483901182516291
3.788009691976157,True,0.03274216620020664,0.027274834437086427,0.07222781598489002
86.55685997067869,True,0.04652065318512918,0.03711943018055355,0.11281297890735788
79.17460661967925,True,0.04655048765340227,0.03715231788079484,0.11211564222764736
58.77649296197939,True,0.046686881612765435,0.037355960264900796,0.11210144120038758
40.841223279101975,True,0.04557244550217424,0.03668708609271543,0.10687819051826776
1.8134773836922093,True,0.023733649508802614,0.020322847682119595,0.049861493310392545
99.84232575505254,True,0.04705513671303467,0.03742795627691316,0.11454973777675284
87.96143913439106,True,0.04676620268656794,0.037273178807947276,0.11398904671410343
93.56922170720938,True,0.04676459636127805,0.037293805895992356,0.11358741673905422
